material_number,region,fiscal_month_id,PCF_amt,PCF_units
0462-210-1231,AMER,2024M6,15.506647,18.496211
0462-215-1231,AMER,2024M6,0.0,22.769803
0462-221-16141,AMER,2024M6,44.005896,4400.59
0462-221-1631,EMEA,2024M6,4931.619287,1969.172914
0462-221-1631,AMER,2024M6,37021.79768,16369.0
0504-001-4001,AMER,2024M6,1655.545388,406.0
0504-002-4001,AMER,2024M6,2106.025198,558.72
0504-005-3801,AMER,2024M6,2002.665837,933.0
0513-002-0006,AMER,2024M6,154.752067,84.0
0513-009-2406,APAC,2024M6,0.0,0.0
0513-009-2406,EMEA,2024M6,0.0,0.0
0513-009-2406,AMER,2024M6,14.204794,9.0
0513-010-4006,AMER,2024M6,661.980122,675.25
0513-011-7006,EMEA,2024M6,376.640974,212.1
0513-011-7006,AMER,2024M6,205.52202,111.0
0513-012-4006,AMER,2024M6,0.0,0.0
0513-014-4006,AMER,2024M6,20.260732,9.0
0513-016-4001,AMER,2024M6,0.22208,2.257985
0513-017-8006,AMER,2024M6,861.246776,416.999999
0513-020-4006,AMER,2024M6,2.981592,1.128992
0515-001-4005,AMER,2024M6,20.461472,58.0
0515-002-4005,AMER,2024M6,32.876152,95.38698
0515-004-2405,AMER,2024M6,11.989879,11.289935
0515-005-2405,AMER,2024M6,0.0,9.002947
0515-006-7005,AMER,2024M6,21.236118,22.57987
0515-009-4005,AMER,2024M6,326.860916,436.0
0515-010-4005,AMER,2024M6,6.932496,47.0
0515-013-4005,AMER,2024M6,0.0,142.19
0515-013-4005,AMER,2024M6,11.703832,18.005897
0515-015-4005,EMEA,2024M6,0.0,0.0
0515-015-4005,AMER,2024M6,562.275007,324.0
0515-018-5005,EMEA,2024M6,328.646789,642.36
0515-018-5005,AMER,2024M6,145.25,200.0
0515-020-2405,AMER,2024M6,0.0,19.0
0515-031-7005,EMEA,2024M6,1546.009151,1240.0
0515-031-7005,AMER,2024M6,27.908716,9.031947
0526-001-0090,AMER,2024M6,267.457337,67.0
0526-004-0090,AMER,2024M6,96.63076,44.030749
0526-012-0090,AMER,2024M6,33.216996,16.0
0528-001-5005,APAC,2024M6,6747.377399,4894.845199
0528-001-5005,EMEA,2024M6,3313.177059,1533.025719
0528-001-5005,AMER,2024M6,5173.880948,3275.0
0528-001-5005,AMER,2024M6,1314.40108,596.646033
0528-002-6005,APAC,2024M6,5866.137315,4270.245234
0528-002-6005,APAC,2024M6,44.32042,23.47618
0528-002-6005,EMEA,2024M6,2839.651354,1871.763455
0528-002-6005,AMER,2024M6,5702.985238,4097.723689
0528-002-6005,AMER,2024M6,1036.568294,420.183853
0528-004-3805,APAC,2024M6,60.677203,33.956828
0528-004-3805,EMEA,2024M6,254.309958,150.0
0528-004-3805,AMER,2024M6,961.922636,836.0
0528-005-3805,APAC,2024M6,1695.31384,735.979414
0528-005-3805,APAC,2024M6,291.337582,114.446387
0528-005-3805,AMER,2024M6,3651.515471,3614.0
0528-005-3805,AMER,2024M6,12.80087,3.055931
0528-006-7005,APAC,2024M6,160.178842,77.702454
0528-006-7005,EMEA,2024M6,3280.590214,1846.904428
0528-006-7005,AMER,2024M6,146.840079,72.0
0528-007-6005,APAC,2024M6,4.145318,2.089639
0528-007-6005,APAC,2024M6,998.342233,337.600185
0528-007-6005,AMER,2024M6,45.006698,13.000562
0528-012-7005,APAC,2024M6,5025.083042,1083.962076
0528-012-7005,EMEA,2024M6,7895.811743,3295.040952
0528-012-7005,AMER,2024M6,710.871785,197.0
0534-001-0001,AMER,2024M6,667.877131,146.0
0534-002-0001,AMER,2024M6,0.0,0.0
0535-001-0001,AMER,2024M6,11.531498,53.0
0591683001,EMEA,2024M6,234.214758,1818.0
063725P011,AMER,2024M6,6370.637292,164743.659
063725P011,AMER,2024M6,626.60011,16522.52176
063725P018,AMER,2024M6,209.50501,1890.72
063725P022,APAC,2024M6,3283.620162,2295.939732
063725P022,AMER,2024M6,24368.47251,29025.0
063725P022,AMER,2024M6,1167.374251,1075.36
063725P034,APAC,2024M6,1359.654998,55000.0
063725P080,AMER,2024M6,0.0,0.0
0705654001,EMEA,2024M6,273.707949,225.026674
0705654001,AMER,2024M6,834.205994,218.0
0705654001,AMER,2024M6,1683.935761,943.068081
0730-001-0905,AMER,2024M6,98.683728,59.231596
0794-3360,AMER,2024M6,87.48894,66.0
0810-201-2401,AMER,2024M6,0.0,0.0
0828434001,AMER,2024M6,2372.02639,256.863178
0838016002,EMEA,2024M6,3131.693008,125616.0
0838016002,AMER,2024M6,828.383615,30000.0
0838016002,AMER,2024M6,17.564787,945.36
0838016008,EMEA,2024M6,140.17689,6363.0
0839063001,AMER,2024M6,282.26956,1654.831431
085193P003,AMER,2024M6,11388.81562,1057.0
0882513001,EMEA,2024M6,1055.48989,635.0
0934444003,AMER,2024M6,632.9453,163.0
0942318R02,AMER,2024M6,18962.5494,5820.0
0989076002,APAC,2024M6,0.0,0.0
0989076002,EMEA,2024M6,3495.097708,114480.7536
0989076002,AMER,2024M6,2541.084644,50672.71513
0989076011,EMEA,2024M6,517.519999,20000.0
0989076013,EMEA,2024M6,0.0,0.0
1000309203,AMER,2024M6,0.0,0.0
100132-1,APAC,2024M6,475.265066,3813.799507
100132-1,EMEA,2024M6,4000.138686,40284.87095
100132-1,AMER,2024M6,763.553126,9215.166086
100283-1,APAC,2024M6,239.827424,44.37618
100283-1,EMEA,2024M6,2492.44569,762.0
100284-1,APAC,2024M6,3889.914363,2707.363707
100284-1,EMEA,2024M6,4438.967674,2500.0
100291-1,APAC,2024M6,5484.459851,4228.364871
100291-1,EMEA,2024M6,2334.419294,2874.0
100292-1,EMEA,2024M6,0.0,0.0
100494-2,EMEA,2024M6,0.0,0.0
100495-2,EMEA,2024M6,536.425357,24373.0
100833-2,APAC,2024M6,115.906471,230.125208
100833-2,EMEA,2024M6,48.046216,136.0
100833-2,AMER,2024M6,1332.72,2700.0
100833-2,AMER,2024M6,60.02954,137.67012
1010-002-0306,EMEA,2024M6,0.0,0.0
1010-002-0306,AMER,2024M6,39.150714,628.103867
1010-007-0806,AMER,2024M6,108.152246,766.755071
1010-008-0206,EMEA,2024M6,0.0,0.0
1010-008-0206,AMER,2024M6,31.699776,377.558111
1010-009-0206,EMEA,2024M6,0.0,0.0
1010-009-0206,AMER,2024M6,96.287751,986.722922
1010-016-0406,AMER,2024M6,134.966466,1082.150235
1010-016-0406,AMER,2024M6,0.0,0.0
1010-017-0606,AMER,2024M6,76.039637,542.335335
1010-020-1206,EMEA,2024M6,11.433505,56.657516
1010-020-1206,AMER,2024M6,49.418507,319.972926
1010-022-0406,AMER,2024M6,2196.400169,7655.576374
1010-033-0206,AMER,2024M6,4403.734269,20787.0
1010-036-0406,AMER,2024M6,1660.603657,1750.908075
1010-038-0606,APAC,2024M6,0.0,0.0
1010-038-0606,EMEA,2024M6,1987.958809,2901.792485
1010-038-0606,AMER,2024M6,4263.7588,18876.86068
1010-040-0806,AMER,2024M6,110.373779,83.614283
1010-042-1206,EMEA,2024M6,5835.142683,12598.97145
1010-042-1206,AMER,2024M6,18867.22688,42388.69827
1010-044-0306,AMER,2024M6,490.926096,469.238372
1010-045-0306,AMER,2024M6,101.967468,566.580376
1010-057-0206,AMER,2024M6,0.0,0.0
1010-058-1206,AMER,2024M6,239.29225,2074.184596
1010-062-0306,AMER,2024M6,120.562459,2081.087475
1010-063-0806,AMER,2024M6,813.446564,4835.138057
1010-064-0206,AMER,2024M6,417.145719,7187.536753
1010-066-0406,AMER,2024M6,118.795497,1817.249917
1010-069-0306,AMER,2024M6,17.100759,66.423615
1010-070-0606,AMER,2024M6,258.377875,1310.926494
1010-079-0206,AMER,2024M6,1121.430259,5335.28383
1010-082-1806,AMER,2024M6,92.834163,47.624482
10100944-KIT,AMER,2024M6,67.647124,7.0
10100945-KIT,AMER,2024M6,216.662504,13.0
10100946-KIT,AMER,2024M6,264.038093,10.0
1010-114-0206,APAC,2024M6,3591.231998,32000.0
1010-114-0206,EMEA,2024M6,7256.250153,47215.45257
1010-114-0206,AMER,2024M6,241.491002,283.290186
1010-120-0806,EMEA,2024M6,1833.254606,5147.04699
1010-130-0406,APAC,2024M6,0.865781,5.000484
1010-130-0406,AMER,2024M6,781.67754,2761.28044
1011-013-0405,AMER,2024M6,2025.648787,4026.85991
1011-026-0205,APAC,2024M6,5070.72531,38164.7139
1011-026-0205,APAC,2024M6,162.417868,1226.980557
1011-026-0205,EMEA,2024M6,28144.03696,119146.5517
1011-026-0205,AMER,2024M6,17773.03266,92073.02168
1011-026-0205,AMER,2024M6,35.428557,154.973793
1011-027-0805,APAC,2024M6,263.836632,1696.870051
1011-027-0805,EMEA,2024M6,1428.144867,4591.079402
1011-027-0805,AMER,2024M6,1851.917623,4536.175767
1011-027-0805,AMER,2024M6,13.769987,61.051254
1011-030-0205,EMEA,2024M6,4458.505023,20659.63022
1011-030-0205,AMER,2024M6,1264.665141,3603.468356
1011-040-0205,AMER,2024M6,55.271536,187.19616
1011-046-0405,AMER,2024M6,569.356434,2055.413826
1011-047-0605,APAC,2024M6,0.0,0.0
1011-047-0605,EMEA,2024M6,720.680126,3345.131412
1011-047-0605,AMER,2024M6,2288.529339,11707.2478
1011-048-0805,AMER,2024M6,204.069926,622.73922
1011-052-1205,APAC,2024M6,0.0,0.0
1011-052-1205,EMEA,2024M6,2352.519515,8191.907315
1011-052-1205,AMER,2024M6,8805.017621,28841.57194
1011-053-1205,APAC,2024M6,0.0,0.0
1011-053-1205,EMEA,2024M6,1362.527168,4562.277777
1011-053-1205,AMER,2024M6,4666.728034,13811.33261
1011-054-1205,APAC,2024M6,0.0,0.0
1011-054-1205,EMEA,2024M6,0.0,0.0
1011-054-1205,AMER,2024M6,470.08203,1052.04241
1011-055-1205,AMER,2024M6,288.401236,727.569073
1011-056-0305,EMEA,2024M6,0.0,0.0
1011-056-0305,AMER,2024M6,287.320417,930.9889
1011-078-0205,AMER,2024M6,0.0,0.0
1011-083-0205,AMER,2024M6,5373.899998,35000.0
1011-084-0305,EMEA,2024M6,0.0,0.0
1011-086-0605,EMEA,2024M6,329.813947,1499.200947
1011-086-0605,AMER,2024M6,1244.104286,7147.149355
1011-118-0405,APAC,2024M6,0.944089,5.000484
1011-118-0405,AMER,2024M6,2492.030618,3839.883613
1011-120-0205,AMER,2024M6,1290.747993,4545.340777
1011-227-0205,APAC,2024M6,29713.12963,71255.49996
1011-227-0205,EMEA,2024M6,25220.97152,71082.87984
1011-227-0205,AMER,2024M6,13213.82347,25678.90011
1011-227-0205,AMER,2024M6,2146.077178,4317.387261
1011-228-0205,APAC,2024M6,254.987444,455.292615
1011-228-0205,EMEA,2024M6,3679.813575,6678.706009
1011-228-0205,AMER,2024M6,4876.664627,8567.916737
1011-228-0205,AMER,2024M6,544.346486,1061.806539
1011-229-0205,APAC,2024M6,18962.87039,32721.32714
1011-229-0205,EMEA,2024M6,15679.63973,41549.1808
1011-229-0205,AMER,2024M6,4636.371754,9370.743206
